"CUSTOMER_WID","VISITS_NUM"
956368702,1
958775295,2
958775513,4
959978437,2
959978747,1
959979417,2
959979942,9
961178088,10
961178964,3
961179397,3
962393611,4
962393614,2
962393829,7
962394157,5
965998439,4
965999534,5
967208829,2
967209564,8
967209794,6
967210018,5
968412256,4
968413468,5
968417652,6
968417977,9
969619340,4
969619543,3
969619998,6
970828899,4
970828911,5
970829013,10
972031032,4
972032340,1
972032454,3
975655926,6
976857148,2
976857365,8
976857369,4
976857699,4
978073429,5
978073434,8
978073542,7
978073750,1
978074184,5
978074286,2
978074393,3
979273790,5
979273894,1
979274333,4
984107690,1
984107905,2
985315263,4
985315810,4
986529533,2
986529856,1
986530622,4
986530728,5
986531056,4
987742070,9
987742183,2
988956956,4
988956962,1
992576337,5
992577421,2
992577536,7
992577855,7
992577862,12
993789140,5
993789244,5
993789467,2
993790009,4
995011953,5
996219980,5
996219982,5
997436259,5
997436260,2
999853153,1
1001065275,8
1001065489,1
1001065495,6
1001066146,4
1001066261,2
1002283576,1
1003490045,6
1003490377,8
1003490807,4
1003502159,2
1004715562,5
1004715615,6
1004715730,1
1004715944,5
1004715993,3
1004716262,5
1005926551,2
1005926863,1
1008356529,2
1009562941,1
1009563056,9
1009564023,4
1010788649,1
1013210790,6
1013211551,2
1014432799,5
1014433238,8
1014433557,4
1014433567,5
1016866839,1
1016866840,5
1018089920,6
1018089921,5
1018091444,8
1018091550,5
1020525192,2
1020525420,6
1021746528,3
1021746638,2
1021746747,7
1025397219,2
1025401716,5
1025402025,15
1026617721,2
1026617831,5
1029066081,2
1029066297,4
1030282039,2
1030283215,2
1030283432,7
1033943604,4
1035166976,5
1035166994,3
1035167091,5
1035167194,8
1036386176,1
1037608952,5
1037609935,2
1037610262,1
1042502189,3
1042503522,5
1043729289,2
1047397883,5
1048623778,2
1051062960,5
1052290373,1
1052291032,2
1052291254,2
1053513218,5
1053513547,6
1054739193,1
1055967178,2
1057189455,7
1060864528,2
1062091604,5
1063316514,1
1063317280,4
1063317282,3
1064550043,8
1064550370,3
1064550589,5
1065764775,5
1068218112,1
1068219304,5
1069443627,1
1069444070,7
1069444071,3
1070673809,6
1070674235,1
1070675003,1
1071903352,6
1076809125,2
1076809785,2
1079273430,4
1080502144,4
1081726536,4
1081727103,3
1082954434,1
1086639331,7
1086639440,1
1086639864,2
1087864285,2
1087864724,6
1089103848,5
1089103853,6
1090327980,4
1091556663,5
1096474955,5
1097711820,1
1098937517,5
1098938066,4
1100176715,2
1100176936,3
1100177267,4
1103868920,6
1103870154,5
1105092310,5
1105092311,4
1106333779,1
1106334111,2
1106334222,1
1106334796,3
1106334797,4
1107558168,6
1107558959,4
1108790124,7
1108793323,2
1110019350,3
1111254213,7
1111254645,1
1111255418,7
1112487173,2
1112487499,5
1112487939,7
1112488271,5
1112488375,4
1112488487,6
1112488815,4
1113721974,6
1113722741,4
1113723516,4
1114959900,4
1116193289,1
1116193508,1
1116193735,3
1116194065,1
1117419026,2
1117420236,2
1119888395,8
1121123319,4
1122362985,1
1122363751,2
1122364187,1
1123596758,4
1123596871,5
1123597418,6
1123597633,5
1124827300,5
1124827956,9
1126061764,4
1126063080,5
1126063196,2
1126063198,5
1128523527,2
1128527246,1
1128527357,2
1128527363,4
1128527689,2
1128527803,1
1128528129,2
1128528133,5
1128528134,2
1128528242,1
1129768702,4
1129769491,3
1129769502,1
1130998019,3
1130998249,1
1130998359,1
1130998360,2
1132237911,2
1133468625,1
1139054947,10
1140295210,6
1140296534,1
1143768170,1
1145241999,3
1147723814,1
1148948437,4
1150183908,8
1153894731,4
1153895628,1
1155140448,2
1155141549,5
1158858430,6
1159842553,5
1160088539,6
1163801194,1
1165042426,3
1165042760,5
1166280236,6
1167526677,5
1168764851,1
1168764964,5
1169694271,1
1171244266,5
1172472951,4
1173718578,1
1173719010,4
1173719125,2
1173719239,2
1173719567,3
1176193607,1
1177438233,3
1179918532,1
1179918536,5
1179920167,4
1181157376,4
1181157379,3
1182405211,1
1182405862,1
1183638218,2
1183638439,2
1184878223,1
1186127496,3
1187356855,3
1188600697,1
1189842925,3
1189843034,5
1191091290,3
1192109008,2
1193577692,4
1193578130,4
1193578902,3
1194820718,3
1194821042,5
1198534041,1
1198534915,1
1199778831,2
1199778939,4
1199778943,5
1199778948,2
1199779163,4
1199779502,4
1199779604,4
1199779822,1
1200761101,1
1201021363,1
1201021468,2
1201021686,6
1201021800,5
1201021906,2
1201022015,2
1201983624,1
1202272643,6
1202272757,3
1202272868,1
1202272975,2
1202273842,5
1203200706,5
1203515519,1
1203516066,5
1204535354,5
1206003357,2
1206003468,5
1207247303,3
1207247419,1
1208185022,1
1209730115,4
1209730227,4
1209730327,3
1209730335,1
1209730543,6
1210975654,6
1212224105,4
1213462531,1
1214706735,1
1214707278,1
1214707496,2
1214707720,4
1217196025,5
1217204134,3
1218439115,1
1218439566,2
1218439670,1
1218439677,1
1218439900,1
1218439901,4
1219405669,6
1219685826,4
1219686688,2
1220930069,1
1223422550,7
1223423643,1
1224671522,2
1224671523,1
1225910114,1
1225910115,4
1225910443,4
1225911315,1
1227168076,1
1227168188,2
1228413067,7
1228413172,3
1233396806,5
1234636647,1
1234636979,3
1235891235,5
1235892340,1
1237137054,3
1237137389,2
1237137495,2
1237137709,4
1238373327,2
1238374637,3
1238374741,2
1240872673,1
1240872784,1
1242117684,1
1242118345,1
1243366840,5
1243370349,2
1243371549,1
1245569011,2
1245867132,2
1247120246,1
1247120571,8
1252117989,1
1252118646,5
1252118761,2
1254361599,3
1258360142,4
1259606030,2
1259606226,1
1259606228,2
1260858876,1
1260859958,2
1262105869,2
1263355830,2
1263356705,4
1263356815,2
1264610587,3
1268358197,3
1269607127,1
1269607560,7
1270863676,2
1270864011,3
1271878453,1
1271894339,5
1272116297,5
1272116952,1
1272117279,3
1273125031,4
1273371967,5
1273372180,1
1273372184,2
1273372185,1
1273372406,3
1275872257,1
1277122411,2
1277123171,1
1277123706,3
1278380862,5
1279631371,1
1279631477,3
1279631918,1
1285880576,3
1285881015,1
1287131281,1
1287131284,3
1288397800,1
1289643015,2
1294654317,2
1295902669,2
1297163065,3
1298419327,2
1299674152,3
1300660646,3
1303428421,1
1303428640,4
1304398473,5
1304678747,1
1304678962,2
1304678963,2
1304679716,1
1307183480,3
1310952953,5
1310954269,1
1312208892,3
1312209108,1
1312209323,1
1312209433,3
1312209437,3
1312209650,5
1312210086,3
1312210193,3
1313146060,3
1314714227,2
1314714228,5
1315970592,3
1315971459,4
1316896593,3
1319732691,3
1319733127,1
1320990072,3
1320990619,1
1320990840,1
1320991602,3
1321966919,2
1322241707,1
1324757462,1
1326013810,4
1329770213,2
1329771087,3
1331031374,1
1331031700,1
1332291893,1
1333547585,2
1333547911,1
1333547913,1
1333548015,3
1333548016,1
1333548022,1
1334465465,3
1334804937,3
1337314901,4
1337315767,2
1338566297,2
1338566403,1
1338566505,1
1338566728,1
1339824064,3
1339824500,1
1339824704,3
1339824713,3
1339825035,5
1339825466,3
1341081357,1
1341082010,1
1341082665,1
1342338541,1
1342338547,1
1342339201,1
1346107560,1
1348627129,1
1348627670,1
1348627671,3
1349889969,3
1351146564,1
1351147099,2
1352401575,1
1352401576,2
1352401687,3
1355894651,4
1356179117,3
1357435859,3
1358697581,2
1358698564,2
1359950498,1
1359950499,1
1359951044,1
1359951156,1
1361218361,1
1366252954,1
1367227060,1
1368769997,1
1368770105,2
1368770322,4
1368770859,1
1370037750,1
1370037757,1
1370037799,1
1370039369,1
1370039371,1
1371292969,1
1371293185,1
1372549174,1
1373516089,1
1373819590,4
1373819918,1
1373819920,1
1375074133,1
1376075739,1
1376337362,1
1377596693,2
1380120814,1
1381378944,1
1382644322,1
1383901160,1
1390213911,1
1390214674,1
1391140011,3
1391480946,3
1391480948,1
1392735444,1
1393998860,1
1395260765,1
1396289914,1
1399042849,1
1399042957,3
1399043279,1
1399043389,1
1399043495,1
1399044042,1
1399044151,3
1400312588,1
1401573534,2
1401574290,1
1401574515,1
1404095041,1
1404095155,1
1404095693,1
1407885718,1
1407885835,2
1407885915,1
1407886022,1
1407887130,1
1407887236,1
1409158317,2
1410416662,1
1411678003,1
1412943592,1
1415472411,5
1416736621,3
1416736789,1
1418000808,1
1418000809,1
1419267416,3
1419268292,1
1420532208,1
1420532213,1
1420532260,1
1420532261,1
1421796255,1
1421796793,1
1421797005,1
1425585829,1
1426856434,1
1427779529,1
1428121344,1
1428122637,1
1428122752,1
1428122857,1
1429390720,2
1429391698,1
1430659434,1
1430659867,1
1431652204,1
1433186607,1
1433187591,1
1434454816,1
1434455029,1
1434455247,3
1434455251,1
1434455679,1
1435716991,1
1435717428,1
1436983922,1
1438253581,1
1438253690,1
1438253849,1
1439519534,1
1443010155,1
1444584599,1
1444585568,1
1445855551,1
1446832799,1
1450928715,2
1450930030,3
1452197626,1
1453133183,1
1453466670,1
1453466780,1
1453467105,1
1454496681,1
1454734885,1
1456003662,1
1456004195,1
1457274520,1
1457274900,2
1459810627,1
307572703,6
307574408,1
307574502,8
307574639,1
307574671,15
307574850,3
307574909,4
307574974,8
307575137,7
307575182,6
307575231,1
307575232,9
307575284,2
307575285,10
307575301,1
307575338,10
307575357,11
307575369,1
307575423,20
307575440,2
307575443,17
307575453,3
307575466,2
307575518,1
307575519,3
307575547,6
307575550,4
307575592,22
307575615,3
307575708,1
307575717,1
307575743,9
307575787,2
307575790,5
307575795,1
307575809,3
307575835,6
307575855,5
307575883,7
307575926,1
307575945,1
307575946,7
307575984,4
307575986,1
307576101,8
307576135,15
307576159,11
307576164,6
307576195,8
307576208,3
307576241,1
307576264,20
307576269,20
307576272,25
307576278,1
307576300,7
307576380,2
307576429,5
307576434,3
307576462,2
307576571,2
307576593,3
307576597,15
307576656,1
307576666,2
307576671,1
307576701,1
307576706,11
307576736,5
307576808,6
307576870,4
307576919,2
307576921,4
307577040,27
307577056,9
307577109,2
307577115,27
307577118,1
307577126,1
307577152,27
307577153,4
307577175,1
307577183,19
307577197,2
307577219,1
307577234,7
307577288,32
307577307,8
307577321,1
307577341,2
307577343,5
307577379,3
307577387,1
307577398,1
307577445,1
307577494,8
307577562,2
307577590,5
307577608,7
307577616,3
307577619,11
307577628,5
307577662,5
307577687,17
307577749,2
307577783,6
307577868,9
307577884,16
307577886,6
307577890,1
307577892,1
307577908,10
307577914,13
307577927,3
307578028,3
307578041,7
307578080,2
307578128,5
307578142,18
307578160,2
307578168,5
307578200,5
307578226,1
307578233,5
307578242,3
307578256,12
307578266,4
307578331,5
307578394,3
307578398,6
307578422,8
307578442,7
307578459,8
307578470,5
307578474,6
307578475,18
307578503,5
307578567,5
307578580,1
307578633,1
307578667,1
307578706,1
307578719,24
307578804,1
307578852,7
307578862,2
307578875,4
307578895,11
307578929,5
307578934,3
307578987,4
307579055,2
307579090,5
307579092,3
307579113,5
307579119,1
307579174,5
307579194,2
307579240,3
307579308,5
307579314,3
307579317,1
307579335,5
307579344,2
307579378,1
307579455,12
307579471,1
307579484,7
307579520,3
307579557,31
307579560,15
307579615,7
307579621,1
307579629,4
307579649,10
307579692,13
307579705,14
307579721,16
307579738,1
307579766,3
307579826,10
307579864,18
307579887,5
307579902,1
307579987,7
307580023,4
307580051,10
307580052,14
307580066,7
307580071,12
307580078,17
307580079,1
307580116,20
307580119,15
307580120,1
307580130,1
307580160,3
307580165,5
307580171,4
307580263,3
307580264,1
307580300,1
307580383,11
307580391,28
307580392,7
307580393,4
307580418,2
307580498,1
307580507,2
307580508,6
307580512,2
307580539,1
307580583,13
307580591,2
307580616,8
307580618,3
307580631,1
307580632,2
307580669,14
307580699,2
307580742,3
307580783,1
307580799,8
307580831,1
307580849,1
307580919,3
307580927,12
307580939,1
307580971,3
307581000,5
307581054,10
307581084,3
307581108,4
307581158,18
307581196,1
307581265,4
307581282,13
307581305,9
307581321,1
307581324,1
307581445,1
307581461,13
307581516,4
307581614,11
307581649,6
307581657,1
307581715,11
307581745,4
307581747,5
307581801,5
307581813,3
307581815,1
307581858,19
307581918,1
307581923,1
307581930,3
307581968,8
307582034,6
307582072,1
307582090,14
307582112,6
307582133,5
307582148,6
307582162,2
307582170,4
307582178,4
307582190,2
307582191,10
307582210,34
307582303,1
307582343,1
307582346,3
307582360,3
307582361,21
307582420,3
307582461,3
307582478,14
307582498,1
307582505,6
307582537,5
307582579,4
307582581,3
307582601,11
307582626,11
307582766,3
307582804,1
307582810,4
307582823,10
307582847,1
307582907,3
307582934,13
307582939,3
307582962,18
307583003,2
307583019,3
307583032,3
307583035,2
307583051,15
307583126,4
307583131,1
307583201,6
307583218,4
307583241,1
307583250,4
307583303,2
307583336,4
307583337,15
307583376,27
307583407,11
307583408,3
307583415,1
307583431,2
307583436,12
307583494,3
307583524,4
307583541,2
307583545,1
307583551,3
307583664,25
307583666,9
307583670,1
307583684,1
307583698,6
307583706,4
307583748,4
307583766,2
307583775,2
307583783,16
307583835,7
307583851,2
307583912,5
307583921,22
307583932,5
307583998,3
307584001,4
307584009,2
307584023,4
307584081,9
307584194,7
307584211,9
307584297,7
307584330,20
307584338,4
307584348,10
307584364,2
307584418,1
307584515,2
307584529,15
307584541,5
307584557,1
307584570,2
307584671,4
307584741,6
307584757,1
307584784,17
307584801,3
307584824,9
307584858,3
307584863,3
307584898,5
307584942,4
307584956,26
307584962,5
307584979,11
307584989,4
307585053,1
307585081,5
307585101,2
307585102,2
307585116,1
307585169,4
307585203,1
307585306,3
307585313,1
307585397,17
307585512,2
307585540,10
307585544,17
307585607,1
307585637,4
307585645,15
307585773,16
307585783,3
307585830,2
307585841,10
307585879,16
307585881,11
307585903,4
307585935,5
307585952,7
307585976,7
307585991,3
307586014,1
307586078,2
307586088,2
307586120,9
307586133,2
307586211,2
307586219,7
307586221,6
307586253,2
307586271,6
307586289,1
307586293,6
307586307,3
307586338,4
307586411,5
307586457,3
307586461,1
307586468,1
307586492,11
307586610,4
307586680,22
307586693,1
307586702,2
307586830,2
307586859,16
307586868,2
307586894,15
307586919,9
307586933,4
307586957,1
307587008,5
307587021,2
307587030,1
307587162,23
307587172,3
307587179,7
307587199,19
307587213,1
307587219,18
307587235,1
307587241,8
307587248,8
307587255,1
307587315,2
307587329,2
307587378,1
307591588,2
307591697,3
